Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
149300,3.1129,42,2106,533,1141,445,38.32,-122.48,20897.05408,607906.1477,787113.9852,121003.9863,60865.13761
306600,4.7237,27,3800,728,1587,605,38.38,-122.58,30812.01649,618626.9612,797803.8466,130869.6009,68632.74631
185900,3.4896,17,1728,271,897,284,38.24,-122.61,18282.27957,608558.6651,787549.8397,118681.3252,54133.57365
204900,5.2452,18,2915,418,1340,421,38.25,-122.61,19180.62173,609393.1354,788397.1056,119622.8506,55198.63163
196500,4.6534,24,2388,358,1187,362,38.25,-122.62,19695.95737,609970.264,788962.6402,120087.9144,55453.47388
267100,5.565,17,2652,342,1199,350,38.22,-122.63,17775.41755,608052.6293,786993.0781,117764.7406,52563.56725
252300,3.3011,52,2156,469,1070,467,38.23,-122.64,19177.21111,609463.9885,788405.8194,119174.3581,53904.52237
292700,3.7875,28,1915,419,930,342,38.31,-122.67,24320.40415,617861.6592,796872.5408,128059.5552,63162.88358
253000,5.6018,16,2355,345,1014,348,38.37,-122.71,25902.89412,625177.616,804217.1288,135562.842,70622.93926
177500,2.4827,6,5496,1374,2502,1189,38.36,-122.69,26320.95982,623192.845,802242.0329,133695.802,68986.66438
227100,4.221,11,5817,878,2538,876,38.36,-122.7,25696.52696,623766.6784,802805.1356,134157.4246,69278.98492
165400,4.0844,12,3876,782,2146,764,38.34,-122.69,24839.8277,621519.3388,800544.7326,131811.0624,66891.05575
220300,3.9518,4,8072,1606,4323,1475,38.33,-122.67,25542.15413,619533.3957,798568.6758,129941.8751,65264.69362
160200,3.2857,16,1683,341,880,327,38.34,-122.69,24839.8277,621519.3388,800544.7326,131811.0624,66891.05575
344100,5.7204,15,1848,280,786,282,38.37,-122.65,29656.94837,621746.5719,800848.1457,132850.9578,68984.91134
216700,3.4561,20,2791,546,785,512,38.43,-122.59,36056.65398,623439.8395,802652.7372,136210.6094,74256.95524
169400,2.314,42,1574,376,844,369,38.46,-122.71,31539.93854,632742.7898,811880.0535,144130.0947,80084.44724
244600,5.3409,15,1575,262,716,259,38.48,-122.68,34970.17797,632741.7832,811924.4218,144785.5064,81464.94708
141300,2.3929,15,1811,406,718,403,38.46,-122.68,33581.36208,631046.4899,810210.7126,142839.2515,79324.8506
330900,6.6104,15,5645,830,2324,769,38.5,-122.71,34570.85033,636126.676,815302.0218,147995.7893,84330.034
178300,4.551,12,4174,670,1882,647,38.48,-122.74,31157.40067,636131.2584,815260.7753,147368.0998,83020.57476
157300,2.975,30,3689,746,2250,697,38.4,-122.73,26216.32405,628836.4737,807889.7211,139314.8441,74357.92394
175000,3.7991,21,795,163,414,162,38.37,-122.78,20767.10725,629214.9272,808175.7789,138912.379,72966.58789
233700,3.625,22,1288,243,593,220,38.39,-122.82,19197.7842,633195.0819,812135.0953,142725.9192,76482.30437
172200,4.0446,36,1987,387,1065,347,38.43,-122.87,19806.33224,639414.6035,818348.477,148872.6641,82430.36786
188600,3.8681,29,2176,385,1117,374,38.64,-122.82,33700.19606,654187.2471,833394.8038,166252.5428,102111.2281
168800,3.2452,17,5199,1023,2036,890,38.58,-122.83,29205.41682,649667.975,828813.9403,160927.3297,96163.36496
244600,4.5913,16,4418,704,1908,697,38.62,-122.85,30275.72885,654177.767,833343.7551,165637.0612,100938.6777
246200,4.6875,33,914,147,394,132,38.67,-123.01,26378.49435,667469.193,846539.5599,177755.6049,111724.6943
241700,4.6953,18,2856,513,1027,405,38.77,-122.85,42742.9725,666952.5795,846234.2932,180177.4223,116628.4452
210000,3.9063,43,1384,284,582,224,38.66,-122.7,43475.91106,649240.1925,828542.696,163373.1916,101279.6985
131300,2.7171,38,1460,311,569,176,38.7,-123.24,16267.88659,683258.3948,862116.9128,192204.2026,124864.6025
183300,3.1136,27,508,93,263,81,37.73,-120.86,68716.6969,471947.0805,650826.5738,101102.7434,138230.6452
187500,3.5833,16,1343,241,732,195,37.73,-120.76,76312.63942,467518.0559,646192.3162,109114.1696,147016.9729
85400,1.8625,52,436,81,197,68,37.77,-120.85,67236.3607,475330.7787,654131.5371,103868.3999,138986.4194
113300,1.7143,16,1174,249,601,242,37.76,-120.87,66244.2267,475264.6924,654119.3819,101795.9802,137245.9612
156500,3.0043,18,3453,666,1958,601,37.74,-120.95,61501.87345,476990.944,656011.7951,94534.94351,130277.7397
174400,3.8598,14,5514,909,2819,970,37.69,-120.97,63494.04034,473193.2548,652303.0349,90453.99102,128846.9145
161100,2.5486,23,1373,264,677,245,37.72,-121.01,58654.79738,477890.4364,657021.431,88834.72835,125109.284
155900,4.9236,5,2256,420,1246,397,37.73,-121.06,54595.88549,481188.278,660371.5688,85556.89337,120660.1347
110500,3.7857,27,1956,327,1004,307,37.68,-121.03,60314.04571,475083.7053,654280.1645,85220.93833,123682.2756
114300,3.072,15,4065,841,1986,680,37.69,-120.97,63494.04034,473193.2548,652303.0349,90453.99102,128846.9145
130300,3.1625,16,2349,446,1302,392,37.68,-120.97,64214.75619,472251.4491,651372.3512,89979.9106,128940.9056
112700,2.2336,28,3269,647,1595,617,37.68,-120.99,62892.39882,473190.5627,652338.0115,88386.84765,127187.8638
107400,2.1518,16,568,124,307,116,37.67,-120.99,63639.18351,472251.4916,651409.3993,87915.46613,127292.5545
118600,2.166,18,4197,1006,2203,874,37.68,-120.98,63550.95478,472720.3813,651854.7284,89182.57429,128064.3648
163200,4.2969,18,1442,229,538,220,37.67,-120.96,65608.0273,470841.7078,649960.0141,90320.23617,129920.4079
145200,3.8542,15,2485,434,1296,434,37.66,-120.96,66343.14055,469900.3871,649029.714,89873.07577,130032.7566
127900,3.5395,24,2930,588,1448,570,37.66,-120.97,65688.94018,470370.0621,649512.688,89065.83035,129157.401
114200,4.5208,33,1959,342,984,356,37.66,-120.98,65040.00981,470840.9915,649996.5708,88260.01911,128282.1026
103100,2.5,36,826,167,432,150,37.65,-120.98,65800.08824,469902.4227,649068.3515,87816.2273,128405.2756
151400,4.5,36,3679,613,1366,581,37.66,-121.01,63126.45751,472261.2683,651453.6513,85851.5941,125656.5635
138100,3.2632,43,2369,413,944,422,37.66,-121,63758.60149,471786.5984,650967.0545,86652.85921,126531.6826
98300,3.1857,24,2162,459,1468,441,37.67,-121.03,61092.00454,474148.632,653354.5648,84731.50998,123789.4519
81800,1.564,35,1591,364,1290,352,37.63,-121.02,64899.26705,469935.8465,649167.3177,83705.44416,125189.1953
75000,1.3036,52,201,35,74,22,37.64,-121.01,64701.2648,470390.926,649602.3306,84950.42005,125917.0308
70000,1.8162,50,683,189,459,195,37.64,-120.99,65941.32338,469438.8022,648627.0113,86571.63867,127664.2267
187500,0.6825,17,484,202,198,204,37.65,-121,64533.60135,470850.0385,650040.347,86200.57448,126656.3205
82500,0.4999,52,178,53,152,62,37.65,-121.01,63909.03881,471325.714,650527.7002,85394.95693,125781.9503
82500,2.9783,19,3377,669,2426,663,37.66,-120.9,70370.69943,467108.8901,646151.0683,94744.60832,135286.0313
54100,1.5515,37,2014,505,1787,515,37.62,-120.99,67524.04893,467567.4909,646774.9844,85736.17622,127959.7243
129300,3.8372,13,3309,603,1796,555,37.61,-120.94,71421.24857,464259.4064,643416.0255,89471.48026,132477.7351
174800,3.7041,11,4981,814,1934,686,37.62,-120.95,70015.00567,465670.1623,644829.15,89026.27844,131448.1592
154200,5.6945,36,291,48,124,47,37.59,-120.59,97124.71596,446613.3154,625126.482,118436.3223,163320.1715
81800,2.3906,27,1170,227,660,222,37.59,-120.69,89817.59798,450950.0304,629701.7857,109886.3784,154593.6736
171400,3.6629,30,1527,256,757,240,37.58,-120.83,80814.24794,456302.236,635334.1261,97689.35533,142565.0143
86200,2.6619,32,4579,914,2742,856,37.6,-120.87,76699.19051,460043.8952,639113.5327,94956.92562,138740.6077
161900,5.2452,4,2919,503,1592,491,37.46,-121.14,74419.15384,460253.705,639656.3676,67946.14658,118971.9146
100000,2.8558,31,1223,330,1067,245,37.56,-121.27,59530.66806,475973.205,655381.8824,60400.79585,104948.1861
162500,3.4464,33,1401,299,915,282,37.45,-121.06,78822.41362,455282.9114,634661.9477,74685.87241,126045.8475
156900,1.6445,18,2829,732,1751,712,37.53,-120.86,82689.92816,452973.4224,632110.0489,93741.4495,140965.3873
159400,2.9135,27,1118,195,647,209,37.48,-120.89,84968.27651,449706.7902,628932.2395,90038.388,139615.4606
145600,3.6597,29,1940,337,1070,332,37.45,-120.89,87517.05957,446907.9085,626160.4773,89520.79503,140460.3232
61500,1.4063,42,264,72,310,70,37.49,-120.85,86504.41964,448741.5952,627908.3493,93708.1886,142783.3533
127500,2.2292,5,2899,745,1593,633,37.51,-120.85,84894.81819,450621.5473,629766.6498,94129.28245,142289.7856
122400,3.5547,25,1611,285,882,261,37.49,-120.82,88334.53191,447330.5517,626456.4445,96314.04725,145360.8369
73500,1.8849,27,2991,637,1419,606,39.15,-121.63,118541.6212,642279.7933,820551.8854,203068.4934,168160.6734
74000,3.0962,36,2321,455,1168,489,39.15,-121.62,118542.0924,641860.9584,820112.1213,203169.1106,168523.7121
61500,1.6902,41,2183,559,1202,506,39.14,-121.62,117430.1532,640888.863,819155.5483,202065.0831,167516.8859
64100,1.6719,41,1317,309,856,337,39.13,-121.62,116318.2142,639917.2215,818199.3659,200961.143,166511.3971
94600,3.3958,26,2121,375,1125,366,39.18,-121.67,121147.6451,646873.3905,825181.8874,206023.4231,169806.7868
64100,1.8095,25,2857,662,2076,685,39.28,-121.64,132563.1485,655359.5312,833448.0809,217344.6689,181055.5508
118800,1.9797,36,1826,329,1068,318,38.96,-121.62,97415.28725,623470.8194,802005.3862,182209.0588,149648.6833
81300,3.0833,10,2336,426,1003,368,40.32,-122.23,149269.0599,781073.5756,958806.3138,333143.9095,283638.3301
51900,1.577,51,2378,584,1083,494,40.17,-122.24,142649.2254,766808.4324,944785.6102,316616.2521,266938.6921
73600,3.5305,30,2750,476,1296,464,40.2,-122.19,147711.6358,767710.4747,945541.8951,319558.3499,270566.6203
55000,1.9773,21,1548,290,744,265,40.07,-122.19,143876.3731,755015.861,933040.5953,305154.235,256158.288
58200,1.7125,27,852,176,464,148,39.94,-122,156536.5622,734591.0367,912419.7591,289758.3332,243728.462
77200,2.3929,16,4006,797,2028,752,39.91,-122.12,145824.9141,736560.6753,914681.3961,286951.4873,239040.2213
91200,2.3667,20,3758,798,1685,757,40.78,-122.93,103332.3156,854610.4608,1032969.937,393330.1076,336998.2457
102100,2.3958,14,712,131,270,90,40.76,-122.89,107104.413,850989.7817,1029312.714,390392.2908,334369.5341
88800,2.4792,26,2231,421,987,364,40.71,-122.95,103632.6623,848767.9018,1027237.958,386169.8804,329511.2545
75000,2.2115,20,2680,599,918,345,40.88,-123.53,51643.79607,890678.0175,1069651.536,418653.2452,358061.2255
80000,3.1964,18,1302,424,320,133,36.66,-118.96,221953.014,297154.5253,468380.6243,271072.3074,331375.0654
118800,2.5417,33,560,90,310,113,36.61,-119.26,197743.3106,298974.5001,473627.5819,247416.6505,309270.5314
58300,1.8429,18,2581,628,2732,592,36.54,-119.29,190636.8158,292465.1113,467692.07,247670.5782,310337.0072
41700,1.1728,27,1546,415,1704,395,36.48,-119.44,176122.4559,290977.1726,467620.3122,237934.4683,301690.3192
49200,2.0857,22,1389,290,1185,271,36.44,-119.48,170501.5618,288260.6161,465324.6239,236567.6151,300806.6727
93500,2.75,27,1621,323,882,324,36.55,-119.43,182009.2444,297866.0403,474159.0975,235663.9264,298737.3391
84700,2.0729,25,1180,222,611,212,36.56,-119.38,186048.7221,297297.3916,473175.0129,239379.9169,302173.428
59100,1.7165,30,1408,326,1184,324,36.54,-119.39,183894.9617,295535.174,471572.482,239390.993,302415.0588
92800,3.2159,23,1885,363,1056,338,36.4,-119.1,194975.6772,272396.7245,446463.3533,269344.1885,332622.8988
48000,1.6645,20,1469,303,1031,259,36.35,-119.42,168352.5305,276947.3824,453967.5038,245829.594,310563.5998
239100,9.0376,20,1896,266,674,277,36.33,-119.32,174292.1332,271499.0658,447884.0032,254819.9961,319370.88
58600,2.4113,26,2057,472,1453,439,36.34,-119.27,178612.5481,270937.7977,446879.171,258333.583,322646.6515
97300,4.2778,16,2234,357,1150,361,36.31,-119.3,174518.0541,268775.7358,445091.3092,257424.6921,322055.6445
74400,2.6875,13,2394,458,1177,389,36.3,-119.34,170925.4254,269064.1912,445726.7484,254751.6686,319582.1722
115600,4.9464,12,2172,352,1013,354,36.3,-119.33,171667.0974,268729.0394,445317.4198,255545.943,320344.3307
89200,2.7336,14,1680,343,931,350,36.3,-119.32,172410.2882,268396.5459,444909.5997,256340.8463,321107.132
68300,1.9355,10,2445,526,1262,476,36.22,-119.36,164560.3408,261541.0858,438674.8721,257434.8141,322853.1759
64800,2.706,19,1673,318,1298,343,36.22,-119.37,163800.5871,261895.2519,439096.543,256654.8372,322103.5093
95400,3.6343,5,2319,438,1283,423,36.22,-119.32,167613.408,260151.375,437003.3321,260561.8033,325858.7823
78300,3.3125,29,1220,232,619,246,36.21,-119.32,167037.4178,259123.7521,436017.7249,261105.9257,326464.9086
90000,2.8365,21,1231,204,609,206,36.25,-119.32,169373.4219,263238.3538,439963.762,258951.2132,324056.4804
70400,2.5875,22,2935,523,1927,530,36.23,-119.14,182138.3522,255499.5633,430791.4894,274249.9403,338933.5072
114200,2.9145,21,2645,464,1245,407,36.19,-119.12,181621.4412,250710.6803,426004.3824,277910.28,342795.3074
59300,2.5156,20,1911,389,1241,348,36.21,-119.08,185831.6394,251694.4824,426488.287,280051.8598,344687.0564
82100,2.3937,20,4642,1300,658,247,35.82,-118.7,176331.6473,200918.6413,373007.1985,331166.1486,396920.8483
54400,1.4792,22,3065,726,2165,738,36.21,-119.34,165502.5942,259816.0088,436852.4399,259544.1064,324963.3379
64500,2.2262,25,1427,246,772,221,36.2,-119.32,166466.8609,258096.8279,435032.726,261653.6401,327073.6895
83300,3.4231,15,1562,275,961,287,36.2,-119.32,166466.8609,258096.8279,435032.726,261653.6401,327073.6895
69700,3.335,11,3136,620,2013,583,36.19,-119.32,165901.7934,257070.6107,434048.3394,262204.924,327685.1104
113700,3.1528,21,2271,376,1145,372,36.13,-119.08,181439.684,243241.3732,418436.9021,284252.3691,349390.775
53900,2.1477,27,1575,321,1063,317,36.05,-119.12,173225.1387,236026.2158,412007.4266,285573.248,351270.6998
98500,2.9208,28,1148,233,521,212,36.04,-118.92,187463.6881,229442.0342,403327.3259,301685.0263,366895.7162
70600,3.1625,23,2344,407,1184,406,36.06,-119.05,178988.1161,235004.7403,410250.6529,290433.5701,355887.5661
90000,2.3792,19,2988,681,1654,576,36.1,-118.93,190385.0924,236108.8899,409789.0605,297675.3945,362567.5389
47400,2.343,33,2043,443,1497,417,36.06,-118.98,184169.7059,233093.9556,407580.3772,295894.5483,361157.0899
51900,2.162,36,1925,443,1405,422,36.06,-119.03,180461.1027,234442.7265,409479.221,291990.6677,357390.0247
53100,1.3807,27,1127,294,839,276,36.05,-119.01,181312.991,232833.7053,407707.4942,294103.5921,359503.2836
65200,2.2202,22,2078,431,1336,456,36.05,-119.02,180570.0627,233107.9725,408089.9604,293324.8136,358751.6661
62600,2.1434,20,1934,377,1341,336,35.87,-119.3,148484.083,223873.1323,401997.3846,283056.6364,349974.0782
86700,2.1513,52,1056,274,584,255,37.98,-120.39,99814.6152,477465.8879,654407.1109,150471.7144,180618.6993
186000,3.6875,15,1613,299,655,251,38.02,-120.43,96009.98925,482968.4402,659972.3151,149568.4233,177719.7486
145700,3.6838,13,2095,391,860,331,38.03,-120.28,109093.8814,478665.9633,654983.5756,161591.7001,190884.606
153500,2.517,23,1908,383,984,374,37.99,-120.3,107583.6425,475273.9827,651794.4004,157983.6472,188582.1017
93300,3.1523,14,1954,368,917,316,37.98,-120.23,113786.4975,471837.5936,648055.4582,162993.8501,194555.6432
87500,4.4231,16,744,141,311,122,37.88,-120.41,99709.02611,468114.9153,645392.5459,143985.7664,177916.2617
199300,2.7951,52,1409,359,981,304,34.36,-119.06,22224.28507,82501.01745,253766.6878,417883.7111,485643.5702
186000,3.2757,24,3663,828,2718,778,34.35,-119.08,20077.90612,83736.28326,254266.909,417678.105,485408.1944
375000,7.75,17,321,44,92,39,34.49,-119.14,28391.90801,95670.64701,269267.8126,401926.1543,469725.4543
161200,2.5441,41,1408,311,793,264,34.37,-119.29,11878.6675,102496.339,269735.0134,404642.5367,472130.5392
230800,2.6893,26,2849,535,1383,532,34.45,-119.29,16801.25033,105851.027,275811.6184,397359.086,464945.1729
313000,4.8105,23,4763,828,2198,771,34.42,-119.28,15246.86598,103671.5938,272847.5793,400611.2102,468175.1316
75000,2.25,31,790,241,1095,222,34.28,-119.14,11997.42394,86265.91393,252823.6394,420743.0166,488330.3981
236500,4.0905,18,8010,1539,3982,1483,34.27,-119.17,9083.899827,88602.5987,254099.7951,420064.1729,487600.4546
145200,3.4018,16,2596,625,1403,562,34.26,-119.22,4390.348014,92758.35526,256781.0349,418363.0001,485816.0098
187500,1.6007,17,1527,503,688,423,34.27,-119.3,3283.745644,100161.6937,263063.7592,413324.8488,480665.5506
395500,3.6007,32,3295,764,1344,600,34.26,-119.29,2072.127678,99009.34727,261643.0473,414759.8409,482103.4043
220500,3.2792,32,4071,888,1900,874,34.27,-119.24,2901.963012,94814.34085,258895.3862,416407.8847,483843.5703
198700,3.9063,15,4615,1008,2549,973,34.22,-119.18,8062.074129,88171.23352,251083.0885,424110.5768,491572.5969
149300,3.015,36,2028,523,2751,496,34.2,-119.17,7252.888956,86833.66847,248928.384,426464.8999,493916.8338
172400,2.9118,38,3221,783,2792,736,34.18,-119.17,6309.488759,86450.41009,247475.9431,428302.0788,495729.1638
191100,4.4567,27,2183,364,1458,388,34.17,-119.19,4267.922371,88100.01265,248158.5371,428192.1692,495576.2162
194400,4.8125,22,1612,334,1431,335,34.17,-119.15,6473.729109,84460.17103,245355.5152,430257.0049,497701.1854
67500,2.726,16,1593,353,836,357,34.17,-119.14,6457.294202,83550.79457,244658.5362,430776.3884,498235.0694
207700,4.43,25,2202,390,1415,412,34.15,-119.14,4238.232709,83240.91119,243210.5945,432612.7739,500046.963
280000,3.6167,17,224,70,147,71,34.12,-119.16,1740.197848,84720.20448,242477.8467,434346.9734,501713.275
391200,7.6775,21,7436,984,2982,988,34.24,-119.06,16183.14162,77969.4256,244417.7024,428637.3432,496279.702
340600,6.196,25,3344,502,1483,496,34.25,-119.03,18571.6716,75624.82036,243192.3203,429356.3235,497042.9409
222800,4.6458,18,3117,583,2079,545,34.22,-119.04,15339.34044,75627.04719,241554.13,431516.5481,499161.5684
319000,5.3044,11,4528,729,2398,684,34.21,-119.03,15107.96746,74469.87134,240122.3954,432956.2641,500602.6047
162500,1.9811,16,1807,346,587,296,34.19,-118.96,19002.5204,67695.06938,233927.9305,438541.4009,506245.2996
176000,2.8958,17,3220,716,1381,733,34.18,-118.91,18726.25914,62963.76301,229859.6914,442168.1992,509913.4852
423400,8.1064,16,4109,543,1409,560,34.14,-118.85,12953.70814,56676.29498,222807.3217,449034.4758,516801.9122
239400,5.9224,24,3689,585,1898,581,34.18,-118.94,19949.07245,65657.24058,231832.5959,440526.8417,508242.1524
281300,3.886,17,2619,606,1655,557,34.2,-118.93,21502.51342,65275.48118,232731.2431,439285.9513,507029.5054
241400,4.9234,25,1328,209,691,228,34.21,-118.85,20697.38756,58498.95128,228361.5154,442828.3577,510652.1704
264600,4.125,32,2399,384,1199,390,34.2,-118.86,19688.36777,59061.91595,228199.6724,443154.657,510962.3051
422900,6.5474,29,1326,185,586,187,34.19,-118.86,18586.56442,58765.52832,227403.16,444040.2709,511839.9346
214700,5.4243,25,1815,281,960,284,34.25,-118.74,26470.42928,50689.64934,224820.1363,445565.5653,513492.5072
182100,4.0474,22,3369,771,2751,710,34.28,-118.88,28755.67883,63786.94382,235912.8428,434979.0229,502831.4502
196800,4.1607,20,3678,684,1882,694,34.28,-118.81,28486.94794,57932.54998,231577.7556,438946.6778,506848.7265
185200,5.1074,27,1416,251,1024,268,34.28,-118.77,28982.28816,54646.39121,229146.2724,441238.3924,509164.9729
266300,5.8578,21,2786,342,1114,322,34.28,-118.76,29177.44825,53832.81815,228543.7626,441814.06,509746.3502
186600,4.6908,27,1452,251,928,259,34.28,-118.75,29400.12665,53022.72599,227943.4312,442390.8147,510328.6475
233300,5.5983,24,3241,461,1567,446,34.27,-118.75,28327.00259,52503.1465,227101.675,443256.4133,511188.8036
179400,3.163,26,990,223,719,232,34.27,-118.71,28060.62402,49266.81639,224713.2877,445569.9964,513523.4981
